,driver_id,driver_modal,delivery_distance_meters
1572,12586,BIKER,94527.0
1573,3745,MOTOBOY,94401.0
1574,43894,MOTOBOY,94377.0
1575,32950,MOTOBOY,94175.0
1576,28072,BIKER,94065.0
1577,5355,MOTOBOY,94055.0
1578,59742,MOTOBOY,94031.0
1579,46490,MOTOBOY,94020.0
1580,626,MOTOBOY,93984.0
1581,48654,MOTOBOY,93772.0
1582,43763,BIKER,93635.0
1583,9794,MOTOBOY,93455.0
1584,583,BIKER,93326.0
1585,7045,BIKER,93277.0
1586,4528,BIKER,93198.0
1587,48138,MOTOBOY,93068.0
1588,22217,BIKER,93043.0
1589,47376,BIKER,92965.0
1590,9921,MOTOBOY,92830.0
1591,56455,MOTOBOY,92640.0
1592,42191,MOTOBOY,92604.0
1593,19667,BIKER,92433.0
1594,29638,MOTOBOY,92429.0
1595,35571,BIKER,92095.0
1596,23055,MOTOBOY,92067.0
1597,14730,MOTOBOY,92041.0
1598,47659,MOTOBOY,91852.0
1599,26325,BIKER,91822.0
1600,22125,MOTOBOY,91715.0
1601,28553,MOTOBOY,91714.0
1602,32046,MOTOBOY,91252.0
1603,25630,BIKER,91220.0
1604,39702,BIKER,91210.0
1605,59505,MOTOBOY,91151.0
1606,20059,MOTOBOY,91148.0
1607,30306,BIKER,90992.0
1608,3861,MOTOBOY,90784.0
1609,38011,BIKER,90745.0
1610,46218,MOTOBOY,90709.0
1611,42134,MOTOBOY,90650.0
1612,8769,MOTOBOY,90589.0
1613,49542,BIKER,90553.0
1614,22290,BIKER,90473.0
1615,36077,BIKER,90381.0
1616,32666,MOTOBOY,90215.0
1617,24434,MOTOBOY,90034.0
1618,28171,BIKER,89970.0
1619,7705,BIKER,89918.0
1620,6755,MOTOBOY,89876.0
1621,11525,BIKER,89853.0
1622,7339,MOTOBOY,89589.0
1623,55367,MOTOBOY,89274.0
1624,27181,BIKER,89234.0
1625,41183,MOTOBOY,89127.0
1626,29047,MOTOBOY,89121.0
1627,15772,MOTOBOY,89076.0
1628,27923,MOTOBOY,88893.0
1629,14488,MOTOBOY,88732.0
1630,30561,MOTOBOY,88729.0
1631,9354,MOTOBOY,88700.0
1632,44941,MOTOBOY,88674.0
1633,46506,MOTOBOY,88605.0
1634,6128,MOTOBOY,88388.0
1635,22749,MOTOBOY,88274.0
1636,53790,MOTOBOY,88164.0
1637,5913,BIKER,88022.0
1638,39430,MOTOBOY,87965.0
1639,46403,MOTOBOY,87791.0
1640,31948,MOTOBOY,87559.0
1641,30442,MOTOBOY,87400.0
1642,64152,MOTOBOY,87326.0
1643,16699,BIKER,87007.0
1644,3068,MOTOBOY,86970.0
1645,5267,MOTOBOY,86943.0
1646,57697,MOTOBOY,86899.0
1647,49585,BIKER,86735.0
1648,43838,MOTOBOY,86599.0
1649,23445,MOTOBOY,86556.0
1650,10061,BIKER,86377.0
1651,8025,MOTOBOY,86363.0
1652,33390,BIKER,86321.0
1653,46735,MOTOBOY,86087.0
1654,56921,MOTOBOY,85930.0
1655,51037,BIKER,85575.0
1656,22209,BIKER,85572.0
1657,46350,MOTOBOY,85537.0
1658,5028,MOTOBOY,85462.0
1659,61711,MOTOBOY,85315.0
1660,39787,MOTOBOY,85098.0
1661,10018,MOTOBOY,84832.0
1662,32817,BIKER,84777.0
1663,56856,MOTOBOY,84774.0
1664,9194,MOTOBOY,84720.0
1665,36318,BIKER,84658.0
1666,7349,MOTOBOY,84655.0
1667,27921,BIKER,84508.0
1668,17864,MOTOBOY,84486.0
1669,28880,BIKER,84456.0
1670,25442,MOTOBOY,84444.0
1671,48728,BIKER,84149.0
1672,35121,BIKER,83923.0
1673,5096,MOTOBOY,83911.0
1674,54305,BIKER,83838.0
1675,38989,MOTOBOY,83779.0
1676,44088,BIKER,83593.0
1677,5271,MOTOBOY,83572.0
1678,38395,BIKER,83440.0
1679,47896,MOTOBOY,83408.0
1680,44802,MOTOBOY,83344.0
1681,21768,BIKER,83268.0
1682,52148,MOTOBOY,83220.0
1683,10882,MOTOBOY,83182.0
1684,3603,BIKER,83165.0
1685,43448,MOTOBOY,83131.0
1686,12544,MOTOBOY,83020.0
1687,6327,MOTOBOY,82913.0
1688,11611,BIKER,82912.0
1689,53249,BIKER,82828.0
1690,28551,BIKER,82707.0
1691,45850,MOTOBOY,82333.0
1692,39996,MOTOBOY,82266.0
1693,14069,BIKER,82242.0
1694,41633,BIKER,82153.0
1695,41440,BIKER,82023.0
1696,6165,BIKER,81856.0
1697,7763,MOTOBOY,81654.0
1698,43194,MOTOBOY,81269.0
1699,64344,MOTOBOY,81248.0
1700,58467,MOTOBOY,81126.0
1701,5785,BIKER,80983.0
1702,7857,BIKER,80972.0
1703,26872,MOTOBOY,80806.0
1704,44607,MOTOBOY,80680.0
1705,38536,BIKER,80529.0
1706,36592,BIKER,80346.0
1707,10692,MOTOBOY,80317.0
1708,39869,MOTOBOY,80133.0
1709,19745,MOTOBOY,79987.0
1710,38293,MOTOBOY,79905.0
1711,42395,MOTOBOY,79831.0
1712,39229,MOTOBOY,79693.0
1713,8979,MOTOBOY,79597.0
1714,25183,BIKER,79579.0
1715,38940,BIKER,79532.0
1716,47627,MOTOBOY,79336.0
1717,54829,MOTOBOY,79252.0
1718,9716,BIKER,79204.0
1719,60086,MOTOBOY,79120.0
1720,4070,MOTOBOY,78957.0
1721,47283,MOTOBOY,78928.0
1722,40334,MOTOBOY,78867.0
1723,33975,BIKER,78526.0
1724,30916,MOTOBOY,78428.0
1725,39329,MOTOBOY,78323.0
1726,48155,MOTOBOY,78298.0
1727,7765,MOTOBOY,78271.0
1728,26938,BIKER,78269.0
1729,13863,MOTOBOY,78215.0
1730,9624,MOTOBOY,78169.0
1731,33341,MOTOBOY,78143.0
1732,16305,MOTOBOY,77900.0
1733,31046,MOTOBOY,77705.0
1734,51328,MOTOBOY,77696.0
1735,32128,BIKER,77592.0
1736,52980,MOTOBOY,77531.0
1737,10648,BIKER,77522.0
1738,30458,MOTOBOY,77503.0
1739,2674,BIKER,77348.0
1740,37407,BIKER,77334.0
1741,35824,MOTOBOY,77333.0
1742,29458,MOTOBOY,77250.0
1743,2468,BIKER,77200.0
1744,50961,MOTOBOY,77089.0
1745,6514,BIKER,77074.0
1746,64992,MOTOBOY,76813.0
1747,50059,BIKER,76713.0
1748,25240,MOTOBOY,76589.0
1749,35504,MOTOBOY,76578.0
1750,16260,MOTOBOY,76444.0
1751,17907,MOTOBOY,76380.0
1752,13495,MOTOBOY,76367.0
1753,27765,MOTOBOY,76357.0
1754,913,BIKER,76284.0
1755,6893,BIKER,76067.0
1756,8191,BIKER,75997.0
1757,24399,MOTOBOY,75987.0
1758,56627,MOTOBOY,75891.0
1759,62069,MOTOBOY,75823.0
1760,32611,MOTOBOY,75745.0
1761,187,BIKER,75637.0
1762,48918,BIKER,75487.0
1763,48120,MOTOBOY,75424.0
1764,4468,MOTOBOY,75407.0
1765,14568,BIKER,75295.0
1766,26509,BIKER,75208.0
1767,35545,MOTOBOY,75173.0
1768,45718,MOTOBOY,74898.0
1769,44825,MOTOBOY,74834.0
1770,26720,BIKER,74768.0
1771,53635,BIKER,74599.0
1772,5884,BIKER,74530.0
1773,39829,MOTOBOY,74393.0
1774,15030,MOTOBOY,74382.0
1775,51588,MOTOBOY,74308.0
1776,19806,MOTOBOY,74279.0
1777,61449,MOTOBOY,73911.0
1778,18069,BIKER,73909.0
1779,2165,MOTOBOY,73841.0
1780,40210,MOTOBOY,73640.0
1781,25739,BIKER,73574.0
1782,63331,MOTOBOY,73536.0
1783,32384,BIKER,73528.0
1784,38979,MOTOBOY,73447.0
1785,25639,MOTOBOY,73316.0
1786,29454,BIKER,73283.0
1787,16557,MOTOBOY,73277.0
1788,33511,BIKER,73163.0
1789,48018,MOTOBOY,73059.0
1790,27450,MOTOBOY,72947.0
1791,38485,BIKER,72838.0
1792,64315,MOTOBOY,72783.0
1793,35255,MOTOBOY,72708.0
1794,46885,MOTOBOY,72614.0
1795,50431,MOTOBOY,72434.0
1796,48102,MOTOBOY,72427.0
1797,51093,BIKER,72383.0
1798,8878,MOTOBOY,72332.0
1799,1808,MOTOBOY,72249.0
1800,3545,BIKER,72082.0
1801,52995,BIKER,72044.0
1802,319,MOTOBOY,71952.0
1803,41650,MOTOBOY,71899.0
1804,5918,BIKER,71878.0
1805,21266,BIKER,71763.0
1806,20089,MOTOBOY,71748.0
1807,41546,MOTOBOY,71690.0
1808,29258,MOTOBOY,71579.0
1809,12601,BIKER,71431.0
1810,26534,BIKER,71364.0
1811,10281,MOTOBOY,71295.0
1812,54995,MOTOBOY,71143.0
1813,2465,MOTOBOY,71060.0
1814,53553,BIKER,70984.0
1815,40864,MOTOBOY,70913.0
1816,60319,MOTOBOY,70873.0
1817,17832,BIKER,70665.0
1818,29304,BIKER,70461.0
1819,1105,BIKER,70459.0
1820,14887,BIKER,70356.0
1821,36456,MOTOBOY,70343.0
1822,25396,BIKER,70274.0
1823,9827,BIKER,70243.0
1824,32332,BIKER,70137.0
1825,29711,MOTOBOY,69995.0
1826,30937,BIKER,69766.0
1827,13932,MOTOBOY,69750.0
1828,11895,MOTOBOY,69654.0
1829,25224,MOTOBOY,69607.0
1830,50184,MOTOBOY,69592.0
1831,50893,BIKER,69555.0
1832,41608,MOTOBOY,69540.0
1833,35144,MOTOBOY,69512.0
1834,12138,MOTOBOY,69415.0
1835,6707,MOTOBOY,69377.0
1836,6397,MOTOBOY,69263.0
1837,30801,MOTOBOY,68365.0
1838,40768,BIKER,68359.0
1839,12136,MOTOBOY,68349.0
1840,14784,MOTOBOY,68341.0
1841,8597,MOTOBOY,68243.0
1842,40681,MOTOBOY,68214.0
1843,32359,BIKER,68059.0
1844,45180,MOTOBOY,68019.0
1845,54490,MOTOBOY,68010.0
1846,9131,BIKER,67868.0
1847,7381,MOTOBOY,67711.0
1848,53957,BIKER,67646.0
1849,20973,BIKER,67423.0
1850,27626,MOTOBOY,67283.0
1851,46786,BIKER,67096.0
1852,48133,MOTOBOY,67088.0
1853,56033,MOTOBOY,67001.0
1854,41869,MOTOBOY,66915.0
1855,11756,MOTOBOY,66777.0
1856,45859,BIKER,66752.0
1857,60442,MOTOBOY,66515.0
1858,5776,BIKER,66333.0
1859,48466,MOTOBOY,66146.0
1860,50810,BIKER,66059.0
1861,34815,BIKER,65985.0
1862,29979,MOTOBOY,65877.0
1863,29060,MOTOBOY,65821.0
1864,51561,MOTOBOY,65797.0
1865,60320,MOTOBOY,65751.0
1866,41464,MOTOBOY,65706.0
1867,7655,MOTOBOY,65693.0
1868,35099,BIKER,65666.0
1869,59098,BIKER,65497.0
1870,9975,MOTOBOY,65461.0
1871,10463,MOTOBOY,65449.0
1872,42297,MOTOBOY,65307.0
1873,11918,MOTOBOY,65184.0
1874,1395,MOTOBOY,65049.0
1875,39079,MOTOBOY,64977.0
1876,26230,MOTOBOY,64937.0
1877,26458,BIKER,64869.0
1878,34531,MOTOBOY,64836.0
1879,243,MOTOBOY,64830.0
1880,57322,MOTOBOY,64820.0
1881,53781,MOTOBOY,64757.0
1882,49319,MOTOBOY,64751.0
1883,23971,MOTOBOY,64713.0
1884,19777,MOTOBOY,64684.0
1885,31667,MOTOBOY,64219.0
1886,9282,MOTOBOY,63947.0
1887,9241,BIKER,63935.0
1888,39575,BIKER,63826.0
1889,24705,MOTOBOY,63721.0
1890,58509,MOTOBOY,63599.0
1891,40572,MOTOBOY,63521.0
1892,32267,BIKER,63518.0
1893,33495,MOTOBOY,63437.0
1894,8122,MOTOBOY,63433.0
1895,49340,BIKER,63403.0
1896,44328,BIKER,63259.0
1897,11917,MOTOBOY,63153.0
1898,21443,MOTOBOY,63108.0
1899,24555,BIKER,63048.0
1900,24611,MOTOBOY,62948.0
1901,16773,MOTOBOY,62930.0
1902,42256,BIKER,62828.0
1903,23656,BIKER,62750.0
1904,34173,MOTOBOY,62644.0
1905,59231,MOTOBOY,62577.0
1906,61956,MOTOBOY,62549.0
1907,53615,MOTOBOY,62538.0
1908,50736,BIKER,62425.0
1909,29555,MOTOBOY,62300.0
1910,14244,MOTOBOY,62236.0
1911,5953,MOTOBOY,62201.0
1912,10341,MOTOBOY,62195.0
1913,9380,MOTOBOY,62167.0
1914,35279,BIKER,62115.0
1915,51132,MOTOBOY,61899.0
1916,57680,MOTOBOY,61830.0
1917,53696,BIKER,61735.0
1918,38424,MOTOBOY,61652.0
1919,46204,MOTOBOY,61652.0
1920,29696,BIKER,61618.0
1921,56407,MOTOBOY,61594.0
1922,36265,MOTOBOY,61398.0
1923,40601,MOTOBOY,61365.0
1924,32497,MOTOBOY,61345.0
1925,46018,MOTOBOY,61254.0
1926,37631,MOTOBOY,61182.0
1927,62066,MOTOBOY,61128.0
1928,65499,MOTOBOY,61114.0
1929,39065,MOTOBOY,61092.0
1930,17407,MOTOBOY,61070.0
1931,9938,MOTOBOY,60996.0
1932,16541,BIKER,60975.0
1933,50066,MOTOBOY,60970.0
1934,23616,BIKER,60941.0
1935,3550,MOTOBOY,60930.0
1936,53358,BIKER,60782.0
1937,5419,BIKER,60726.0
1938,52657,MOTOBOY,60639.0
1939,6350,BIKER,60610.0
1940,56339,BIKER,60594.0
1941,43923,MOTOBOY,60361.0
1942,44624,MOTOBOY,60275.0
1943,2089,MOTOBOY,60248.0
1944,38390,MOTOBOY,60155.0
1945,17791,MOTOBOY,60116.0
1946,53496,MOTOBOY,60051.0
1947,48619,BIKER,60020.0
1948,19967,BIKER,59936.0
1949,42494,MOTOBOY,59885.0
1950,40907,MOTOBOY,59877.0
1951,45277,MOTOBOY,59840.0
1952,7938,MOTOBOY,59804.0
1953,37832,MOTOBOY,59775.0
1954,46510,MOTOBOY,59726.0
1955,344,BIKER,59674.0
1956,38429,MOTOBOY,59614.0
1957,622,MOTOBOY,59601.0
1958,53473,BIKER,59594.0
1959,31342,MOTOBOY,59576.0
1960,20987,BIKER,59559.0
1961,59504,BIKER,59540.0
1962,5816,MOTOBOY,59488.0
1963,38899,MOTOBOY,59483.0
1964,546,MOTOBOY,59470.0
1965,26107,MOTOBOY,59440.0
1966,43512,MOTOBOY,59390.0
1967,36543,MOTOBOY,59338.0
1968,5956,BIKER,59224.0
1969,64535,MOTOBOY,58899.0
1970,28804,MOTOBOY,58742.0
1971,45933,MOTOBOY,58677.0
1972,42998,MOTOBOY,58603.0
1973,32129,MOTOBOY,58509.0
1974,29958,MOTOBOY,58505.0
1975,56406,MOTOBOY,58487.0
1976,410,BIKER,58464.0
1977,47447,BIKER,58318.0
1978,28562,MOTOBOY,57966.0
1979,38892,BIKER,57939.0
1980,9823,MOTOBOY,57915.0
1981,47231,BIKER,57913.0
1982,34623,BIKER,57659.0
1983,862,MOTOBOY,57590.0
1984,43331,BIKER,57534.0
1985,44492,MOTOBOY,57474.0
1986,3023,BIKER,57472.0
1987,60852,MOTOBOY,57466.0
1988,2552,MOTOBOY,57439.0
1989,14361,MOTOBOY,57407.0
1990,55580,BIKER,57231.0
1991,44128,BIKER,57174.0
1992,23792,MOTOBOY,57125.0
1993,7958,BIKER,57083.0
1994,34390,MOTOBOY,57080.0
1995,7789,MOTOBOY,57048.0
1996,57689,MOTOBOY,56881.0
1997,24860,MOTOBOY,56855.0
1998,20590,MOTOBOY,56849.0
1999,42101,MOTOBOY,56796.0
2000,37311,MOTOBOY,56734.0
2001,20883,BIKER,56712.0
2002,29852,MOTOBOY,56619.0
2003,46244,BIKER,56609.0
2004,25837,MOTOBOY,56548.0
2005,43931,MOTOBOY,56368.0
2006,17610,BIKER,56320.0
2007,7868,BIKER,56311.0
2008,5126,MOTOBOY,56191.0
2009,21467,MOTOBOY,56175.0
2010,12290,MOTOBOY,56096.0
2011,29991,BIKER,55964.0
2012,6781,MOTOBOY,55961.0
2013,25158,BIKER,55938.0
2014,41472,MOTOBOY,55888.0
2015,56820,MOTOBOY,55861.0
2016,16923,BIKER,55848.0
2017,58424,MOTOBOY,55833.0
2018,49332,BIKER,55748.0
2019,46388,MOTOBOY,55690.0
2020,26130,MOTOBOY,55606.0
2021,5801,MOTOBOY,55547.0
2022,45700,BIKER,55502.0
2023,48245,MOTOBOY,55468.0
2024,46875,MOTOBOY,55263.0
2025,6723,MOTOBOY,55147.0
2026,55402,BIKER,55106.0
2027,3758,MOTOBOY,55035.0
2028,33473,MOTOBOY,54814.0
2029,63526,MOTOBOY,54793.0
2030,6863,MOTOBOY,54575.0
2031,52171,MOTOBOY,54537.0
2032,33559,BIKER,54464.0
2033,41862,BIKER,54379.0
2034,43002,BIKER,54377.0
2035,4097,BIKER,54357.0
2036,39032,MOTOBOY,54316.0
2037,27623,BIKER,54219.0
2038,22439,BIKER,54199.0
2039,7641,MOTOBOY,54165.0
2040,18310,MOTOBOY,54092.0
2041,49349,BIKER,54011.0
2042,29573,MOTOBOY,53927.0
2043,33943,MOTOBOY,53873.0
2044,22409,MOTOBOY,53841.0
2045,5567,MOTOBOY,53824.0
2046,46194,MOTOBOY,53758.0
2047,16939,MOTOBOY,53702.0
2048,26455,MOTOBOY,53615.0
2049,53372,MOTOBOY,53590.0
2050,54993,MOTOBOY,53579.0
2051,25375,MOTOBOY,53515.0
2052,9262,MOTOBOY,53485.0
2053,63501,MOTOBOY,53438.0
2054,23446,MOTOBOY,53370.0
2055,42655,MOTOBOY,53319.0
2056,16810,BIKER,53291.0
2057,61051,BIKER,53105.0
2058,39325,MOTOBOY,53041.0
2059,24655,MOTOBOY,52972.0
2060,49083,BIKER,52902.0
2061,16205,MOTOBOY,52870.0
2062,21349,BIKER,52839.0
2063,5738,BIKER,52820.0
2064,63648,MOTOBOY,52800.0
2065,29763,BIKER,52758.0
2066,407,BIKER,52513.0
2067,31254,BIKER,52499.0
2068,24298,MOTOBOY,52484.0
2069,2000,MOTOBOY,52445.0
2070,34846,MOTOBOY,52392.0
2071,6201,MOTOBOY,52276.0
2072,41239,BIKER,52257.0
2073,6038,BIKER,52192.0
2074,14185,BIKER,52063.0
2075,30589,MOTOBOY,52056.0
2076,9908,MOTOBOY,52044.0
2077,59878,MOTOBOY,51974.0
2078,21330,MOTOBOY,51895.0
2079,54294,BIKER,51843.0
2080,53010,BIKER,51836.0
2081,7977,BIKER,51818.0
2082,5042,BIKER,51750.0
2083,788,MOTOBOY,51745.0
2084,36316,MOTOBOY,51681.0
2085,33830,MOTOBOY,51475.0
2086,11734,BIKER,51392.0
2087,57302,MOTOBOY,51303.0
2088,4906,MOTOBOY,51252.0
2089,40629,BIKER,51017.0
2090,58793,MOTOBOY,50882.0
2091,11535,MOTOBOY,50875.0
2092,59523,MOTOBOY,50854.0
2093,47093,BIKER,50846.0
2094,25916,MOTOBOY,50718.0
2095,133,MOTOBOY,50701.0
2096,14735,MOTOBOY,50671.0
2097,5810,MOTOBOY,50568.0
2098,20253,BIKER,50473.0
2099,19215,BIKER,50409.0
2100,47870,MOTOBOY,50127.0
2101,23797,BIKER,50117.0
2102,26750,MOTOBOY,50076.0
2103,4507,BIKER,50051.0
2104,42060,MOTOBOY,49990.0
2105,30952,BIKER,49975.0
2106,995,BIKER,49896.0
2107,45845,BIKER,49741.0
2108,5846,BIKER,49616.0
2109,27639,BIKER,49417.0
2110,2932,MOTOBOY,49332.0
2111,40156,BIKER,49273.0
2112,11087,MOTOBOY,49262.0
2113,41138,MOTOBOY,49186.0
2114,41385,MOTOBOY,49170.0
2115,49643,MOTOBOY,49135.0
2116,16338,BIKER,49109.0
2117,23784,MOTOBOY,49046.0
2118,12472,MOTOBOY,49027.0
2119,41398,BIKER,49002.0
2120,11076,MOTOBOY,48985.0
2121,47131,MOTOBOY,48968.0
2122,63642,MOTOBOY,48958.0
2123,43845,BIKER,48899.0
2124,38374,MOTOBOY,48886.0
2125,5540,BIKER,48871.0
2126,38336,MOTOBOY,48856.0
2127,53003,MOTOBOY,48830.0
2128,28341,MOTOBOY,48829.0
2129,52647,BIKER,48725.0
2130,35083,BIKER,48690.0
2131,30032,BIKER,48656.0
2132,771,MOTOBOY,48507.0
2133,41225,MOTOBOY,48504.0
2134,41515,MOTOBOY,48453.0
2135,61037,BIKER,48399.0
2136,43454,MOTOBOY,48383.0
2137,7844,MOTOBOY,48279.0
2138,51045,BIKER,48244.0
2139,28921,MOTOBOY,48208.0
2140,5714,BIKER,48203.0
2141,6976,MOTOBOY,48173.0
2142,30149,BIKER,48147.0
2143,42935,BIKER,48117.0
2144,50924,MOTOBOY,47997.0
2145,46171,BIKER,47985.0
2146,33869,MOTOBOY,47962.0
2147,26268,BIKER,47768.0
2148,2941,BIKER,47757.0
2149,2631,BIKER,47652.0
2150,35484,MOTOBOY,47598.0
2151,6017,BIKER,47576.0
2152,40684,BIKER,47572.0
2153,39840,MOTOBOY,47556.0
2154,18277,BIKER,47498.0
2155,36582,MOTOBOY,47491.0
2156,40910,BIKER,47466.0
2157,8811,BIKER,47420.0
2158,9693,BIKER,47389.0
2159,18730,BIKER,47352.0
2160,44556,BIKER,47337.0
2161,8529,BIKER,47300.0
2162,41214,BIKER,47274.0
2163,27170,BIKER,47225.0
2164,45406,MOTOBOY,47078.0
2165,57229,MOTOBOY,47029.0
2166,7226,MOTOBOY,47019.0
2167,59447,BIKER,46965.0
2168,13995,MOTOBOY,46956.0
2169,38307,MOTOBOY,46944.0
2170,6805,MOTOBOY,46936.0
2171,39913,MOTOBOY,46933.0
2172,11815,BIKER,46916.0
2173,7511,MOTOBOY,46808.0
2174,19804,MOTOBOY,46722.0
2175,47247,MOTOBOY,46705.0
2176,34627,MOTOBOY,46660.0
2177,45408,MOTOBOY,46574.0
2178,8713,MOTOBOY,46568.0
2179,35520,MOTOBOY,46560.0
2180,43478,BIKER,46555.0
2181,2364,MOTOBOY,46498.0
2182,26707,MOTOBOY,46492.0
2183,23588,MOTOBOY,46446.0
2184,15714,BIKER,46431.0
2185,34061,BIKER,46375.0
2186,28755,MOTOBOY,46373.0
2187,35336,MOTOBOY,46353.0
2188,22474,MOTOBOY,46340.0
2189,18689,MOTOBOY,46306.0
2190,59990,MOTOBOY,46300.0
2191,17525,MOTOBOY,46266.0
2192,38958,MOTOBOY,46263.0
2193,50814,MOTOBOY,46233.0
2194,9284,MOTOBOY,46227.0
2195,28235,BIKER,46141.0
2196,37556,MOTOBOY,46136.0
2197,9980,MOTOBOY,46061.0
2198,37277,MOTOBOY,45998.0
2199,43260,MOTOBOY,45937.0
2200,11455,BIKER,45922.0
2201,37123,BIKER,45895.0
2202,12538,MOTOBOY,45737.0
2203,63336,MOTOBOY,45673.0
2204,61310,BIKER,45654.0
2205,10368,BIKER,45623.0
2206,18873,MOTOBOY,45484.0
2207,12091,BIKER,45479.0
2208,35206,MOTOBOY,45445.0
2209,32759,BIKER,45308.0
2210,26442,MOTOBOY,45184.0
2211,23725,MOTOBOY,45151.0
2212,24865,MOTOBOY,45107.0
2213,7280,BIKER,45080.0
2214,7263,MOTOBOY,45018.0
2215,59862,MOTOBOY,45016.0
2216,2745,BIKER,44986.0
2217,55700,MOTOBOY,44902.0
2218,38997,MOTOBOY,44890.0
2219,1822,BIKER,44876.0
2220,31644,MOTOBOY,44876.0
2221,60352,MOTOBOY,44868.0
2222,20067,BIKER,44643.0
2223,25266,MOTOBOY,44633.0
2224,7085,BIKER,44616.0
2225,17746,MOTOBOY,44332.0
2226,24337,BIKER,44279.0
2227,10028,MOTOBOY,44243.0
2228,9231,BIKER,44197.0
2229,32997,MOTOBOY,44139.0
2230,43000,MOTOBOY,44121.0
2231,59192,MOTOBOY,44081.0
2232,2186,BIKER,43982.0
2233,14316,BIKER,43970.0
2234,38194,BIKER,43936.0
2235,2994,MOTOBOY,43930.0
2236,55011,MOTOBOY,43790.0
2237,9805,MOTOBOY,43785.0
2238,29669,MOTOBOY,43740.0
2239,7335,BIKER,43631.0
2240,2762,MOTOBOY,43542.0
2241,39091,MOTOBOY,43518.0
2242,5618,MOTOBOY,43434.0
2243,16348,BIKER,43228.0
2244,532,BIKER,43198.0
2245,372,MOTOBOY,43054.0
2246,53799,MOTOBOY,43050.0
2247,40336,BIKER,42997.0
2248,21848,MOTOBOY,42919.0
2249,62070,MOTOBOY,42856.0
2250,60537,MOTOBOY,42856.0
2251,10503,BIKER,42853.0
2252,56445,MOTOBOY,42829.0
2253,62727,MOTOBOY,42775.0
2254,65480,MOTOBOY,42756.0
2255,16895,MOTOBOY,42709.0
2256,33334,MOTOBOY,42681.0
2257,5784,BIKER,42634.0
2258,11997,MOTOBOY,42581.0
2259,11630,MOTOBOY,42543.0
2260,36444,BIKER,42539.0
2261,53588,BIKER,42389.0
2262,58683,BIKER,42321.0
2263,3088,MOTOBOY,42317.0
2264,56408,MOTOBOY,42310.0
2265,53297,MOTOBOY,42281.0
2266,10073,MOTOBOY,42235.0
2267,33217,MOTOBOY,42161.0
2268,5715,BIKER,42147.0
2269,31646,BIKER,42045.0
2270,33587,MOTOBOY,42037.0
2271,15084,BIKER,41973.0
2272,58087,MOTOBOY,41938.0
2273,23962,MOTOBOY,41922.0
2274,19246,BIKER,41917.0
2275,301,MOTOBOY,41898.0
2276,54808,MOTOBOY,41892.0
2277,22744,MOTOBOY,41782.0
2278,49316,MOTOBOY,41781.0
2279,58499,BIKER,41780.0
2280,17643,MOTOBOY,41736.0
2281,7313,MOTOBOY,41525.0
2282,52196,MOTOBOY,41458.0
2283,33164,MOTOBOY,41322.0
2284,633,BIKER,41307.0
2285,4678,BIKER,41247.0
2286,51950,MOTOBOY,41218.0
2287,10057,BIKER,41176.0
2288,54978,MOTOBOY,41104.0
2289,38437,BIKER,41095.0
2290,9583,BIKER,41071.0
2291,24377,MOTOBOY,41018.0
2292,30244,MOTOBOY,41000.0
2293,63791,MOTOBOY,41000.0
2294,50218,BIKER,40983.0
2295,16998,BIKER,40885.0
2296,20532,BIKER,40803.0
2297,5919,BIKER,40800.0
2298,28096,BIKER,40787.0
2299,6624,BIKER,40727.0
2300,35332,BIKER,40702.0
2301,9836,MOTOBOY,40670.0
2302,7673,MOTOBOY,40500.0
2303,19716,MOTOBOY,40484.0
2304,34984,MOTOBOY,40430.0
2305,15338,BIKER,40424.0
2306,8092,MOTOBOY,40374.0
2307,32331,MOTOBOY,40321.0
2308,42592,MOTOBOY,40298.0
2309,39472,MOTOBOY,40241.0
2310,19155,MOTOBOY,40188.0
2311,23831,BIKER,40187.0
2312,1948,BIKER,40134.0
2313,35669,BIKER,40099.0
2314,47990,MOTOBOY,40097.0
2315,26052,MOTOBOY,40085.0
2316,17249,BIKER,40058.0
2317,53219,BIKER,40005.0
2318,11166,MOTOBOY,39982.0
2319,14314,MOTOBOY,39944.0
2320,22587,BIKER,39908.0
2321,39527,MOTOBOY,39904.0
2322,56654,MOTOBOY,39682.0
2323,7364,MOTOBOY,39665.0
2324,47534,MOTOBOY,39642.0
2325,14801,MOTOBOY,39548.0
2326,45028,MOTOBOY,39510.0
2327,62027,BIKER,39495.0
2328,65850,MOTOBOY,39406.0
2329,41595,BIKER,39394.0
2330,44884,BIKER,39363.0
2331,33435,BIKER,39285.0
2332,38923,MOTOBOY,39208.0
2333,16904,MOTOBOY,39199.0
2334,46458,MOTOBOY,39165.0
2335,3024,BIKER,39146.0
2336,38489,BIKER,39136.0
2337,37182,MOTOBOY,39080.0
2338,41241,MOTOBOY,39050.0
2339,14099,BIKER,39046.0
2340,21670,BIKER,38983.0
2341,51766,MOTOBOY,38904.0
2342,7524,BIKER,38839.0
2343,47730,MOTOBOY,38816.0
2344,31531,BIKER,38800.0
2345,59134,MOTOBOY,38782.0
2346,6140,MOTOBOY,38714.0
2347,44590,MOTOBOY,38573.0
2348,58579,BIKER,38568.0
2349,64337,MOTOBOY,38477.0
2350,57061,BIKER,38414.0
2351,46868,MOTOBOY,38413.0
2352,3740,MOTOBOY,38329.0
